articolo_id;articolo;localizzazione;tempo;grave;moto;utenti_deboli
1;I due bambini vivevano a Parma e frequentavano le elementari dell'Istituto Comprensivo Albertelli-Newton.;0;0;0;0;0
1;Il conducente Orjol Lame, unico sopravvissuto e gravissimo in ospedale, risultato positivo ad alcol e droga e già arrestato due volte per reati legati allo spaccio, è stato poi indagato per omicidio stradale.;0;0;0;0;0
1;Donna transessuale investita e uccisa in tangenziale Sabato 15 ottobre Sabino Da Silva Marciliano, donna trans che stava effettuando un percorso di transizione di genere, è statainvestita e uccisada un'auto lungo la tangenziale Sud di Parma da un'auto poco prima dell'uscita di strada Argini.;0;0;0;0;0
1;Residente in Abruzzo la 35enne era ospite di una struttura di accoglienza di Parma: dopo un passato di violenza e di dipendenze era arrivata nella nostra città per uscire dal vortice e rifarsi una vita.;0;0;0;0;0
1;Una delle ipotesi è che la vittima stesse scappando da qualcuno: l'altra è che possa essere stata fatta scendere da un'auto che percorreva proprio la tangenziale Sud.;0;0;0;0;0
1;Irene Montruccoli, morta a 21 anni per un malore improvviso La 21enne Irene Montruccoli, residente ad Arceto di Scandiano, in provincia di Reggio Emilia, èmortanel pomeriggio di domenica 22 maggi all'Ospedale Maggiore di Parma, dopo il trasporto in elisoccorso in ospedale a seguito di un malore improvviso.;0;0;0;0;0
1;Da una settimana Irene aveva mal di testa: nella serata di sabato 21 maggio sarebbe stata sottoposta ad una tac all'ospedale di Santa Maria Nuova di Reggio Emilia.;0;0;0;0;0
1;La Procura ha aperto un’inchiesta per omicidio colposo, per ora a carico di ignoti.;0;0;0;0;0
1;La morte del sindaco di Soragna Matteo Concari per un malore Nella mattinata del 3 luglio il sindaco di SoragnaMatteo Concariè morto in seguito ad un malore che lo ha colpito all'improvviso mentre stava partecipando al raduno interregionale dei bersaglieri davanti alle Terme di Salsomaggiore.;0;0;0;0;0
1;Ad un certo punto, mentre era in corso la cerimonia, il sindaco, che portava la fascia tricolore come i colleghi, si è sentito male e si è accasciato a terra.;0;0;0;0;0
1;I sanitari sono intervenuti immediatamente ed hanno cercato di rianimarlo, praticando un massaggio cardiocircolatorio.;0;0;0;0;0
1;Per il 45enne non c'è stato nulla da fare: è deceduto.;0;0;0;0;0
1;Muore a 54 anni intrappolata nella sua casa divorata da un incendio Nel pomeriggio del 5 febbraioAnnamaria Pennini,54 anni, è morta dopo essere rimasta intrappolata al piano superiore della sua abitazione di Sissa Trecasali, dove erano in corso alcuni lavori di ristrutturazione.;0;0;0;0;0
1;Il marito è stato più fortunato, è riuscito a uscire dall’abitazione salvandosi.;0;0;0;0;0
1;E fino all’ultimo ha sperato che la donna - intrappolata nella casa che era dei genitori - potesse uscire viva da li.;0;0;0;0;0
1;La strage sulle strade tra Natale e Capodanno: quattro morti in sei giorni Dal 22 al 28 dicembre le strade del parmense sono state disseminate da incidenti stradali gravissimi, che hanno portato alla morte di quattro persone in sei giorni.;0;0;0;0;0
1;UnNatale da incuboiniziato con l'incidente alle ore 13 del 22 dicembre a Collecchio che ha portato alla morte dell'80enne Maria Teresa Bardini.;0;0;0;0;0
1;Poche ore dopo, alle ore 21 del 22 dicembre, a Viazzano nel comune di Varano dè Melegari: un altro scontro frontale che ha provocato la morte di una donna, la 47enne Monica Supercari.;0;0;0;0;0
1;Il terzo incidente mortale si è verificato nella notte tra il 23 e il 24 dicembre, verso le ore 3 e mezza a Parola di Fontanellato.;0;0;0;0;0
1;Il quarto incidente si è verificato alle ore 20 del 28 dicembre a Torrechiara:Tiziana Sanidi 63 anni ha perso la vita in seguito ad un violento tamponamento.;0;0;0;0;0
1;Via Guidotti, 76enne cade dal balcone del terzo piano e muore Nella tarda mattinata di giovedì 27 ottobre in via Mario Colombi Guidotti, nella zona della Crocetta a Parma.;0;0;0;0;0
1;Un76enne, che stava effettuando alcuni lavori di pulizia, è caduto dal balcone del terzo piano della sua abitazione.;0;0;0;0;0
1;L'uomo sarebbe scivolato accidentalmente dal balcone, proprio mentre era intento ad effettuare alcuni lavori.;0;0;0;0;0
1;Gianpaolo Damato, muore a 24 anni dopo lo schianto in autostrada Alle 5 di mattina del 13 novembre si è verificato un gravissimo incidente stradale in A1, che ha coinvolto due auto.;0;0;0;0;0
1;Sei giovani hanno riportato ferite gravissime:Gianpaolo Damato, un giovane di 24 anni è morto dopo il ricovero in condizioni critiche nel reparto di Rianimazione dell'Ospedale Maggiore di Parma.;0;0;0;0;0
1;Il ragazzo, originario di Foggia si era trasferito da poco nella nostra città per motivi di lavoro Si schianta in moto contro un camion in via Emilia: muore 44enne La mattina del 13 aprile gravissimo incidente lungo la via Emilia in località Il Moro.;0;0;0;0;0
1;Un motociclista 44enne residente a Noceto,Graziano Martorina, è stato sbalzato sull'asfalto ed è morto sul colpo.;0;0;0;0;0
1;I A scontrarsi, per cause in corso di accertamento da parte della Polizia locale, sono stati un camion e una moto.;0;0;0;0;0
2;Lo chef 43enne diplomato all'Istituto alberghiero Magnaghi di Salsomaggiore Terme è stato investito e ucciso nella notte di Natale tra Boretto e Viadana Un uomo di 60 anni, originario della provincia di Cosenza e residente in Svizzera, è stato arrestato dai carabinieri di Viadana con l'accusa di essere il conducente dell'auto pirata che ha investito e ucciso nella notte di Natale tra Boretto e ViadanaAndrea Lodi Rizzini, il cuoco 43enne diplomato all'Istituto alberghiero Magnaghi di Salsomaggiore Terme.;0;0;0;0;0
2;Secondo gli inquirenti alla guida del mezzo c'era il 60enne, individuato e arrestato dai carabinieri.;0;0;0;0;0
2;I militari della Compagnia di Viadana lo hanno individuato dall'esame delle telecamere della zona mentre al volante di una Bmw serie 1 con targa svizzera attraversava il ponte sul fiume tra Viadana e Boretto, a pochi metri di distanza da dove era stato trovato il cadavere dello chef, diretto verso Viadana L'auto, una Bmw serie 1 che sarebbe stata immatricolata tra il 2011 e il 2012, è passata nel punto in cui Andrea Lodi Rizzini è stato investito verso le ore 21.30, nei pressi del distributore dell'Eni a piedi del ponte tra Boretto e Viadana.;0;0;0;0;0
2;Secondo la ricostruzione degli inquirenti il cuoco 43enne avrebbe preso la bicicletta per andare da alcuni amici ma poi l'avrebbe abbandonata a bordo della strada (aveva una gomma a terra) per proseguire a piedi.;0;0;0;0;0
3;Sarebbe una Bmw bianca, l'appello dei carabinieri al conducente di presentarsi in caserma Sarebbe una Bmw serie 1 di colore bianco l'auto pirata che hainvestitoe ucciso Andrea Lodi Rizzini, il cuoco diplomato all'Istituto alberghiero Magnaghi di Salsomaggiore Terme, nella notte di Natale tra Boretto e Viadana.;0;0;0;0;0
3;I carabinieri, che stanno effettuando le indagini sotto il coordinamento della Procura di Mantova, infatti, hanno individuato il veicolo grazie alle immagini delle telecamere in zona.;0;0;0;0;0
3;L'auto, una Bmw serie 1 che sarebbe stata immatricolata tra il 2011 e il 2012, è passata nel punto in cui Andrea Lodi Rizzini è stato investito verso le ore 21.30, nei pressi del distributore dell'Eni a piedi del ponte tra Boretto e Viadana.;0;0;0;0;0
3;Secondo la ricostruzione degli inquirenti il cuoco 43enne avrebbe preso la bicicletta per andare da alcuni amici ma poi l'avrebbe abbandonata a bordo della strada (aveva una gomma a terra) per proseguire a piedi.;0;0;0;0;0
3;I carabinieri di Viadana lanciano un appello al conducente del veicolo di presentarsi in caserma.;0;0;0;0;0
4;La vittima Tiziana Sani è stata estratta dai vigili del fuoco di Langhirano.;0;0;0;0;0
4;Ferita un'altra persona in modo non grave Gravissimo incidente nella serata di mercoledì 28 dicembre a Torrechiara, poco prima delle ore 20.;0;0;0;0;0
4;Un tamponamento tra due auto si è trasformato in tragedia.;0;0;0;0;0
4;Una donna di 63 anni, Tiziana Sani, è deceduta nello scontro tra le vetture, mentre un 36enne, alla guida dell'altra auto, è rimasto ferito in modo non grave.;0;0;0;0;0
4;Sul posto l'ambulanza di Langhirano e l'automedica della Croce Azzurra di Traversetolo.;0;0;0;0;0
4;Sul posto anche i vigili del fuoco di Langhirano, che hanno estratto la vittima dall'auto.;0;0;0;0;0
4;Presenti anche i carabinieri per i rilievi e per stabilire la dinamica dell'incidente, apparso immediatamente gravissimo.;0;0;0;0;0
4;Secondo le prime informazioni l'incidente sarebbe avvenuto vicino al prosciuttificio Fumagalli.;0;0;0;0;0
4;L'auto a bordo della quale viaggiava la 63enne sarebbe stata tamponata, per cause in corso di accertamento, dall'auto guidata dal 36enne.;0;0;0;0;0
4;Il veicolo condotto dalla donna si sarebbe poi ribaltato per poi finire fuori strada.;0;0;0;0;0
4;I soccorritori non hanno potuto fare altro che constatare il decesso della donna: la parte anteriore dell'auto si è completamente accartocciata.;0;0;0;0;0
5;L'incidente si è verificato verso le ore 7: sul posto le ambulanze e i vigili del fuoco Nella mattinata di mercoledì 28 dicembre due auto si sono scontrate nel territorio del comune di Solignano.;0;0;0;0;0
5;Erano da poco passate le ore 7 quando, per cause in corso di accertamento, i due veicoli sono venuti a contatto.;0;0;0;0;0
5;In seguito all'impatto una delle due auto si è ribaltata.;0;0;0;0;0
5;Sul posto, oltre ai soccorritori del 118, anche i vigili del fuoco e gli agenti della polizia locale, che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
5;Secondo le prime informazioni due persone sarebbero rimaste ferite: una avrebbe riportato traumi lievi mentre l'altra ferite di media gravità.;0;0;0;0;0
6;Tra le ore 13 del 22 dicembre e le 3 di notte del 24 dicembre tre persone sono decedute in seguito a tre incidenti stradali a Collecchio, Viazzano e Parola di Fontanellato Tre morti in meno di 48 ore.;0;0;0;0;0
6;E' questo il tragico bilancio degli incidenti stradali che si sono verificati a ridosso delle festività natalizie, tra il 22 e la notte tra il 23 e il 24 dicembre nel parmense.;0;0;0;0;0
6;Il primo incidente si è verificato alle ore 12 del 22 dicembre: un tragico scontro frontale tra due auto, che avrebbe poi coinvolto anche un terzo veicolo, ha provocato la morte dell'89enne Maria Teresa Bardini.;0;0;0;0;0
6;Le cause dell'incidente stradale sono in corso di ricostruzione.;0;0;0;0;0
6;Poche ore dopo, alle ore 21 del 22 dicembre, a Viazzano nel comune di Varano dè Melegari: un altro scontro frontale che ha provocato la morte di una donna, la 47enne Monica Supercari, di Pessola, frazione del comune di Varsi.;0;0;0;0;0
6;Sul posto le forze dell'ordine hanno effettuato gli accertamenti di legg per ricostruire l'episodio e charire la dinamica.;0;0;0;0;0
6;Il terzo incidente mortale si è verificato nella notte tra il 23 e il 24 dicembre, verso le ore 3 e mezza a Parola di Fontanellato: in questo caso tre auto si sono scontrate violentemente.;0;0;0;0;0
6;In seguito all'impatto una persona è rimasta ferita mentre altre due hanno riportato ferite gravissime e sono state trasportate nel reparto di Rianimazione dell'Ospedale Maggiore di Parma.;0;0;0;0;0
6;In questo caso i feriti sono stati cinque, di cui alcuni con traumi di media gravità e due molto gravi.;0;0;0;0;0
7;L'incidente si è verificato oggi pomeriggio.;0;0;0;0;0
7;Ferito un 60enne.;0;0;0;0;0
7;La strada è rimasta chiusa durante le attività di soccorso Incidente oggi pomeriggio sulla strada Pedemontana all'altezza di Bannone (frazione di Traversetolo).;0;0;0;0;0
7;Il conducente di un furgone ha perso il controllo e il mezzo si è ribaltato.;0;0;0;0;0
7;Il coduncente, 60 anni, è stato estratto dai vigili del fuoco comunque in buone condizioni.;0;0;0;0;0
7;Intervenuta l'automedica e l'ambulanza di Traversetolo.;0;0;0;0;0
7;L'uomo è stato trasportato al Pronto soccorso di Parma.;0;0;0;0;0
7;Sul posto anche i vigili urbani della Pedemontana.;0;0;0;0;0
7;La strada è rimasta chiusa durante le attività di soccorso.;0;0;0;0;0
8;L'incidente è avvenuto stanotte.;0;0;0;0;0
8;I tre feriti sono stati ricoverati in ospedale dopo l'intervento dei vigili del fuoco per estrarli dal mezzo Auto fuoi strada a Sant'Andrea di Busseto, stanotte intono all'1,30.;0;0;0;0;0
8;Attimi di paura per i tre occupanti del veicolo, rimasti incastrati all'interno dell'abitacolo.;0;0;0;0;0
8;Tutti hanno riportato ferite di media gravità, ricoverati all'ospedale di Vaio.;0;0;0;0;0
8;Sul posto l'ambulanza pubblica assistenza di Busseto, l'ambulanza della Croce Rossa di Fidenza, l'automedica di Fidenza e i vigili del fuoco, che hanno estratto i feriti dalla macchina.;0;0;0;0;0
8;S'indaga sulla dinamica: l'auto è finita in un fosso.;0;0;0;0;0
9;L'incidente è avvenuto alle ore 15: una delle auto è distrutta nella parte anteriore Grave incidente stradale alle ore 15 del 23 dicembre a Collecchio, nella zona di strada Mulattiere in corrispondenza dell'angolo con strada consortile.;0;0;0;0;0
9;Secondo le prime informazioni due auto si sono scontrate, per cause in corso di accertamento.;0;0;0;0;0
9;Sul posto sono arrivati l'ambulanza della Pubblica di Collecchio, l'automedica di Collecchio e l'ambulanza infermieristica di Pontetaro.;0;0;0;0;0
9;Sul posto anche gli agenti della polizia locale della Pedemontana, che hanno gestito il traffico in zona e effettuato i rilievi previsti per legge.;0;0;0;0;0
9;Due persone sono rimasta ferita ma fortunatamente hanno riportato solo ferite lievi.;0;0;0;0;0
10;L'incidente si è verificato poco prima delle ore 10 Un incidente stradale, che si è verificato prima delle ore 10 del 22 dicembre lungo l'autostrada A1 tra i caselli di Parma e Terre di Canossa ha provocato due chilometri di coda nel tratto interessato.;0;0;0;0;0
10;Fortunatamente ci sono stati solo feriti lievi.;0;0;0;0;0
10;Nel tratto dell'A1 e lungo l'A15 in mattinata si sono verificati alcuni rallentamenti a causa della nebbia.;0;0;0;0;0
11;L'incidente si è verificato dopo le ore 21 del 22 dicembre.;0;0;0;0;0
11;E' la seconda vittima della strada in otto ore: alle 13 Maria Teresa Bardini aveva perso la vita a causa di uno scontro frontale lungo la tangenziale di Collecchio Tragedia dopo le ore 21 di giovedì 22 dicembre a Varano dè Melegari, lungo la strada provinciale 28.;0;0;0;0;0
11;Per cause in corso di accertamento due auto si sono scontrate violentemente.;0;0;0;0;0
11;In conseguenza dell'impatto una persona è morta mentre un'altra è rimasta ferita ed ha riportato traumi di media gravità.;0;0;0;0;0
11;Sul posto sono arrivati i soccorritori del 118 e le forze dell'ordine.;0;0;0;0;0
11;Gli operatori sanitari non hanno potuto fare altro che constatare la morte del conducente di una delle due auto.;0;0;0;0;0
11;Sono in corso accertamenti sulla dinamica dell'incidente.;0;0;0;0;0
11;E' la seconda vittima della strada in otto ore: alle 13 del 22 dicembre l'80enneMaria Teresa Bardiniaveva perso la vita a causa di uno scontro frontale lungo la tangenziale di Collecchio.;0;0;0;0;0
12;L'incidente è avvenuto alle ore 17 tra i caselli di Parma e di Terre di Canossa: traffico in tilt anche lungo le tangenziali Incidente tra tre auto verso le ore 17 del 22 dicembre lungo l'autostrada A1, tra Parma e Terre di Canossa.;0;0;0;0;0
12;In seguito allo scontro ci sono stati alcuni feriti e si sono formati fino a 16 chilometri di coda.;0;0;0;0;0
12;Anche le tangenziali di Parma sono in tilt AUTOSTRADE - Poco prima delle ore 19:00, sull’autostrada A1 Milano-Napoli, è stato risolto un incidente precedentemente avvenuto nel tratto compreso tra Parma e Terre di Canossa-Campegine in direzione di Bologna, all’altezza del km 121.Attualmente, il traffico transita su tutte le corsie disponibili e si registrano 16 km di coda in direzione di Bologna.Agli utenti diretti verso Bologna si consiglia di immettersi sulla A15 Parma-La Spezia, uscire alla stazione di Parma ovest, percorrere la SS9 via Emilia e rientrare in A1 alla stazione di Terre di Canossa-Campegine.;0;0;0;0;0
12;Alle ore 17:00 circa, sull’autostrada a A1 Milano-Napoli è avvenuto un incidente nel tratto compreso tra Parma e Terre di Canossa-Campegine in direzione di Bologna, che ha visto coinvolte tre autovetture, all’altezza del km 121.;0;0;0;0;0
12;Sul luogo dell’evento sono intervenuti i Vigili del Fuoco, i soccorsi sanitari e meccanici, le pattuglie della Polizia Stradale ed il personale della Direzione 3° Tronco di Bologna.;0;0;0;0;0
12;Attualmente, il traffico transita su una corsia e si registrano 11 km di coda in direzione di Bologna.;0;0;0;0;0
13;L'incidente è avvenuto qualche minuto prima delle ore 13.;0;0;0;0;0
13;La vittima è Maria Teresa Bardini Tragico incidente stradale poco prima delle ore 13 del 22 dicembre lungo la tangenziale di Collecchio, in corrispondenza della rotonda per Madregolo.;0;0;0;0;0
13;Secondo le prime informazioni due auto si sarebbero scontrate frontalmente: l'impatto è stato particolarmente violento tanto che ha perso la vita uno dei conducenti.;0;0;0;0;0
13;Si tratta di una anziana di 80 anni.;0;0;0;0;0
13;La vittima è Maria Teresa Bardini, residente a Collecchio.;0;0;0;0;0
13;Due persone hanno riportato ferite di media gravità.;0;0;0;0;0
13;Sul posto le ambulanze e l'automedica del 118, oltre alla polizia stradale e alla Polizia Locale Pedemontana per i rilievi previsti per legge.;0;0;0;0;0
13;Le cause dell'incidente sono in corso di accertamento.;0;0;0;0;0
13;Intanto è stato chiuso il tratto di tangenziale interessato dal sinistro.;0;0;0;0;0
14;La testimonianza della donna che alle 7.30 del 20 dicembre è stata centrata dal mezzo dopo aver smontato dal turno di notte alla Città di Parma Nelle prime ore della mattinata del 20 dicembre un'infermiera di 33 anni, che lavora alla Città di Parma, è stata investita da un'auto nella zona di via Montebello a Parma, mentre stava attraversando sulle strisce pedonali che si trovano verso la pista pedonale del parco Bizzozzero.;0;0;0;0;0
14;In conseguenza dell'impatto ha riportato una grave frattura alla gamba ed ora si trova ricoverata all'Ospedale Maggiore.;0;0;0;0;0
14;"""Ieri intorno alle 7.30 - racconta la donna a Parmatoday - smontante dal turno notte presso la Casa di Cura Città di Parma mi accingevo, come sempre, a piedi (e non in bicicletta come uscito in un primo momento), a percorrere il tratto di strada dalla Clinica verso via Sant'Eurosia di Jaca.";0;0;0;0;0
14;Arrivata all'uscita della via, ho attraversato le prime strisce pedonali che si trovano sulla sinistra in direzione della pista pedonale del Parco Bizzozzero.;0;0;0;0;0
14;Lí è accaduto l'impatto con l'auto.;0;0;0;0;0
14;"Ora mi ritrovo ricoverata presso l'Ospedale Maggiore di Parma in attesa di intervento per una frattura scomposta di tibia e perone"".";0;0;0;0;0
15;L'incidente poco prima delle 9: sul posto l'ambulanza e la polizia locale Grave incidente nella mattinata di mercoledì 21 dicembre, poco prima delle ore 9.;0;0;0;0;0
15;Un pedone, che si trovava in borgo Padre Onorio Rosi, nella zona adiacente al Petitot, è stato investito da un'auto che stava sopraggiungendo proprio in quel momento.;0;0;0;0;0
15;Secondo le prime informazioni la persona ferita non avrebbe fortunatamente riportato ferite gravi.;0;0;0;0;0
15;Sul posto l'ambulanza del 118 che ha prestato le prime cure al ferito: il personale sanitario si è accertato delle condizioni del pedone, urtato dall'auto.;0;0;0;0;0
15;Sul posto anche la polizia locale che ha effettuato i rilievi previsti per legge e gestito il traffico in zona.;0;0;0;0;0
16;L'incidente si è verificato in località La Rampa, lungo la provinciale per Medesano Grave incidente poco prima delle ore 23 di martedì 20 dicembre in località La Rampa a Noceto, lungo la provinciale per Medesano.;0;0;0;0;0
16;Per cause in corso di accertamento il conducente di un'auto ha perso il controllo del mezzo, che è finito fuori strada.;0;0;0;0;0
16;In conseguenza dello schianto le quattro persone che si trovavano all'interno dell'auto sono rimaste ferite: in particolare tre in modo grave e una in modo lieve.;0;0;0;0;0
16;Uno dei tre feriti seri ha riportato feriti particolarmente gravi mentre gli altri due non sarebbero in pericolo di vita.;0;0;0;0;0
16;I soccorritori del 118 sono arrivati sul posto in pochi minuti - con tre ambulanze e due automediche - e dopo aver prestato le prime cure hanno trasportato i feriti al pronto soccorso dell'Ospedale Maggiore.;0;0;0;0;0
16;Sul posto anche le forze dell'ordine che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
17;L'incidente oggi pomeriggio all'altezza del Centro Torri Paura per un pedone investito da un'auto oggi pomeriggio intono alle 17 in via San Leonardo, all'altezza del Centro Torri.;0;0;0;0;0
17;Per cause in corso di accertamento l'auto avrebbe centrato un 75enne.;0;0;0;0;0
17;Sul posto sono intervenuti i sanitari del 118 con un'ambulanza per prestare le cure del caso all'uomo, rimasto ferito dopo essere finito sull'asfalto.;0;0;0;0;0
17;Trasportato in ospedale, le sue condizioni sono state valutate di media gravità.;0;0;0;0;0
17;Adesso si cercherà di capire la dinamica dell'incidente.;0;0;0;0;0
18;Incidenti alle 7.30 e alle 8.20 in via Montebello e in viale Piacenza Due ciclisti sono rimasti feriti nella mattinata di martedì 20 dicembre in meno di un'ora.;0;0;0;0;0
18;Uno dei due, un uomo, è stato trasportato in condizioni critiche al pronto soccorso dell'Ospedale Maggiore di Parma.;0;0;0;0;0
18;Il primo incidente si è verificato alle ore 7.30 in via Montebello: secondo le prime informazioni una donna, alla guida di una bicicletta, si sarebbe scontrata con un auto.;0;0;0;0;0
18;Ad avere la peggio la ciclista, che è stata soccorsa dai sanitari del 118 e trasportata d'urgenza in ospedale.;0;0;0;0;0
18;Alle 8.20 in viale Piacenza un ciclista è stato investito da un'auto mentre stava percorrendo la strada.;0;0;0;0;0
18;La dinamica dello scontro è in corso di ricostruzione.;0;0;0;0;0
18;L'uomo avrebbe riportato gravi ferite in varie parti del corpo: dopo l'intervento dei sanitari del 118 con l'ambulanza e l'automedica il ciclista è stato trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore.;0;0;0;0;0
18;Le sue condizioni sono giudicate dai medici come particolarmente gravi.;0;0;0;0;0
19;La conducente ha riportato ferite in varie parti del corpo ma non sarebbe in pericolo di vita Momenti di paura nella mattinata di lunedì 19 dicembre a Bannone di Traversetolo.;0;0;0;0;0
19;Per cause in corso di accertamento, poco dopo le ore 10, un'auto guidata da una donna è finita fuori strada, mentre stava percorrendo via Vecchia di Sala.;0;0;0;0;0
19;Secondo le prime informazioni la conducente avrebbe perso il controllo del veicolo, che si sarebbe poi ribaltato al lato della strada.;0;0;0;0;0
19;Sul posto, oltre agli operatori della Pubblica Assistenza di Langhirano con l'ambulanza e l'automedica, anche gli agenti della polizia locale che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
19;La donna è stata trasportata d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma.;0;0;0;0;0
19;Avrebbe riportato traumi in varie parti del corpo ma non sarebbe in pericolo di vita.;0;0;0;0;0
20;L'incidente è avvenuto poco prima delle ore 10: la strada è stata chiusa per consentire le operazioni di soccorso e i rilievi Grave incidente stradale nella mattinata di lunedì 19 dicembre in strada Baganzola a Parma, tra viale delle Esposizioni e strada Parma Rotta.;0;0;0;0;0
20;Secondo le prime informazioni poco prima delle ore 10, per cause in corso di accertamento, due auto si sono scontrate violentemente.;0;0;0;0;0
20;In seguito all'impatto un uomo è rimasto incastrato all'interno dell'abitacolo della sua auto.;0;0;0;0;0
20;Sul posto sono arrivati i soccorritori del 118 con l'automedica e l'ambulanza, oltre agli operatori dei vigili del fuoco, che hanno lavoratoro per estrarre il ferito dall'auto.;0;0;0;0;0
20;L'uomo, un 61enne, è stato poi trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma, dove si trova ricoverato in condizioni di media gravità.;0;0;0;0;0
20;Secondo i primi accertamenti medici non sarebbe in pericolo di vita.;0;0;0;0;0
20;Sul posto anche gli agenti della polizia locale che hanno effettuato i rilievi previsti per legge e gestito il traffico in zona.;0;0;0;0;0
20;Strada Baganzola è stata chiusa per consentire le operazioni di soccorso e i rilievi.;0;0;0;0;0
21;Carabinieri e Polizia Locale per evitare le stragi gli incidenti stradali Nella notte tra il 16 e 17 dicembre, i Carabinieri della Stazione di Sorbolo Mezzani, unitamente al personale della Polizia Locale, sono stati impegnati in un servizio straordinario di controllo del territorio al fine di prevenire le cosiddette “stragi del sabato sera”.;0;0;0;0;0
21;I posti di controllo sono stati effettuati nei punti più sensibili della circolazione stradale ed in corrispondenza dei locali della movida, con l’ausilio del personale della Polizia Locale ed etilometro.;0;0;0;0;0
21;Al termine del servizio sono stati tre gli automobilisti deferiti all’Autorità Giudiziaria per guida in stato d’ebbrezza ed oltre sette quelli sanzionati amministrativamente.;0;0;0;0;0
21;In totale 9 le patenti di guida ritirate con l’irrogazione di sanzioni amministrative fino ad 6.678 euro ed ammende fino a 9.200 euro.;0;0;0;0;0
21;I controlli congiunti tra Carabinieri della stazione di Sorbolo Mezzani e la Polizia Locale dell’Unione Bassa Est Parmense, finalizzati a garantire maggiori standard di sicurezza sulle strade cittadine, soprattutto nel periodo delle festività natalizie e di fine anno, proseguiranno nei prossimi fine settimana.;0;0;0;0;0
22;L'incidente è avvenuto nella zona di via Europa: in quel momento stava piovendo e l'asfalto era bagnato Paura nella serata di giovedì 15 dicembre in via Bettoli a Parma, nella zona di via Europa.;0;0;0;0;0
22;Un rider, che stava effettuando alcune consegne, è stato investito da un'auto poco dopo le ore 20.;0;0;0;0;0
22;Secondo le prime informazioni il lavoratore, che si trovava a bordo della sua bicicletta, sarebbe stato urtato dal veicolo e sarebbe poi finito a terra, riportando ferite in varie parti del corpo.;0;0;0;0;0
22;Fortunatamente, dopo i primi momenti di paura, è stato accertato che le sue condizioni di salute erano buone: è stato portato al pronto soccorso dell'Ospedale Maggiore per accertamenti ma non è in pericolo di vita.;0;0;0;0;0
22;Al momento dell'incidente l'asfalto era bagnato e stava piovendo: anche le condizioni meteo potrebbero aver influito.;0;0;0;0;0
23;L'incidente è avvenuto all'altezza del chilometro 92 Nord Un grave incidente stradale, che ha coinvolto due auto, si è verificato nella notte tra lunedì 12 e martedì 13 dicembre lungo l'autostrada A1, all'altezza del chilometro 92 in direzione Nord.;0;0;0;0;0
23;Secondo le prime informazioni due auto sarebbero venute a contatto, per cause in corso di accertamento.;0;0;0;0;0
23;Due persone sarebbero rimaste ferite in conseguenza dello scontro.;0;0;0;0;0
